B.Code,value,table,field,issue,issue_addressed,addressed_by_whom,notes
NN0418,CA MZ-GN CG7/CA MZ-GN GL24/CT MZ-GN CG7/CT MZ-GN GL24,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
NN0421,maize after Bambara Nut/maize after Black Gram/maize after Cowpea/maize after Groundnut/maize after Mung Bean/maize after Bambara Nut-20N/maize after Black Gram-20N/maize after Cowpea-20N/maize after Groundnut-20N/maize after Mung Bean-20N/maize after Bambara Nut-40N/maize after Black Gram-40N/maize after Cowpea-40N/maize after Groundnut-40N/maize after Mung Bean-40N/maize after Bambara Nut-60N/maize after Black Gram-60N/maize after Cowpea-60N/maize after Groundnut-60N/maize after Mung Bean-60N/maize-BN ave/maize-GN ave/maize-BG ave/maize-CP ave/maize-MB ave,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
NN0428,Bush–maize_LSR/Bush–maize_SLR/Cajanus–maize_LSR/Cajanus–maize_SLR/Mucuna–maize_LSR/Mucuna–maize_SLR/Cowpea–maize_LSR/Cowpea–maize_SLR/Soybean–maize_LSR/Soybean–maize_SLR,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
NN0429,winter-summer 0 manure/winter-summer 60 manure/winter-summer 120 manure/winter-summer 180  manure,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
NN0434,sole soybean-sole maize/sole soybean-sole maize 50N/sole soybean-sole maize 100N/sole soybean-sole maize 150N/soybean-maize 0N.GG/soybean-maize 50N.GG/soybean-maize 100N.GG/soybean-maize 150N.GG/soybean-maize 0N.CG/soybean-maize 50N.CG/soybean-maize 100N.CG/soybean-maize 150N.CG,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
NN0435,maize-PG /maize-CG/maize-GG t/maize-GG a/maize-soybean sole,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
NN0436,R1 ZT/R1 CT/R2(A) ZT/R2(B) ZT/R2(A) CT/R2(B) CT,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
NN0437,sole rotations/P dubium I/P dubium II/E. eurog I/E. eurog II,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
NN0438,2000/2001,Rot.Seq,Time,A Time used does not match the Time tab.,FALSE,"",""
NN0438,Maize/sunnhemp/Maize/sunnhemp,Rot.Seq,R.Treatment,Treatname name used in time sequence does not match treatment or intercrop tabs.,FALSE,"",""
NN0438,Sunn hemp - Maize /Natural -Maize ,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
NN0442,CR NT/CR NTC/CR CT/CS NT/CS NTC /CS CT,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
NN0452,Chitedze-CACR/Chitedze-CAMR/Lemu-CP/Lemu-CADM/Lemu-CAPI/Mwansambo-CP/Mwansambo-CADM/Mwansambo-CACI,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
NN0455,control/fertilizer+biochar/fertilizer/biochar ,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
NN0468,GN–MZ rotation_SGS/SB–MZ rotation_SGS/GN–MZ rotation_NGS/SB–MZ rotation_NGS,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
NN0476,No lime/Lime,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
NN0511,(conv) Sudan grass-wheat/(conv) Sudan grass-clover/(conv) Pearl Millet-wheat/(conv) Pearl Millet-clover/(conv) teosinte-wheat/(conv) teosinte-clover/(conv) Cowpea-wheat/(conv) Cowpea-clover/(conv) Guar Gum-wheat/(conv) Guar Gum-clover/(reduced) Sudan grass-wheat/(reduced) Sudan grass-clover/(reduced) Pearl Millet-wheat/(reduced) Pearl Millet-clover/(reduced) teosinte-wheat/(reduced) teosinte-clover/(reduced) Cowpea-wheat/(reduced) Cowpea-clover/(reduced) Guar Gum-wheat/(reduced) Guar Gum-clover/(no-till) Sudan grass-wheat/(no-till) Sudan grass-clover/(no-till) Pearl Millet-wheat/(no-till) Pearl Millet-clover/(no-till) teosinte-wheat/(no-till) teosinte-clover/(no-till) Cowpea-wheat/(no-till) Cowpea-clover/(no-till) Guar Gum-wheat/(no-till) Guar Gum-clover,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
NN0515,High - G/High + G/Mod - G/Mod + G/High CW - G/High CW + G/Mod CW - G/Mod CW + G,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
NN0524,CA Maize - Cowpea rot,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
NN0534,Guder - Acacia - Teff/Guder - Barely - Teff/Guder - Fallow - Teff/Guder - Potato - Teff/Dibate - Fallow - Teff/Dibate - Finger millet - Teff/Dibate - GN - Teff/Dibate - Hot pepper - Teff/AG- FM - Teff/AG- Lupin - Teff/AG- Maize - Teff,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
NN0538,CA/CA + EI,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
NN0554,FYM 0+ P 20 rice followed by FYM 0+ P 20 soy/FYM 0+ P 40 rice followed by FYM 0+ P 40 soy/FYM 0+ P 80 rice followed by FYM 0+ P 80 soy/FYM 5+ P 0 rice followed by FYM 5+ P 0 soy/FYM 5+ P 20 rice followed by FYM 5+ P 20 soy/FYM 5+ P 40 rice followed by FYM 5+ P 40 soy/FYM 5+ P 80 rice followed by FYM 5+ P 80 soy/FYM 10+ P 0 rice followed by FYM 10+ P 0 soy/FYM 10+ P 20 rice followed by FYM 10+ P 20 soy/FYM 10+ P 40 rice followed by FYM 10+ P 40 soy/FYM 10+ P 80 rice followed by FYM 10+ P 80 soy/control rice  followed by control soy /FYM 0+ P 20 soy followed by FYM 0+ P 20 rice/FYM 0+ P 40 soy followed by FYM 0+ P 40 rice/FYM 0+ P 80 soy followed by FYM 0+ P 80 rice/FYM 5+ P 0 soy followed by FYM 5+ P 0 rice/FYM 5+ P 20 soy followed by FYM 5+ P 20 rice/FYM 5+ P 40 soy followed by FYM 5+ P 40 rice/FYM 5+ P 80 soy followed by FYM 5+ P 80 rice/FYM 10+ P 0 soy followed by FYM 10+ P 0 rice/FYM 10+ P 20 soy followed by FYM 10+ P 20 rice/FYM 10+ P 40 soy followed by FYM 10+ P 40 rice/FYM 10+ P 80 soy followed by FYM 10+ P 80 rice/control soy  followed by control rice ,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
NN0555,Sesbania Sesban/Crotalaria pawlonia/Tephrosia candida/Tephrosia vogelii/Fallow/Leucaena leucocephala/Senna spectabilis/Gliricida sepium/Acacia angustissima,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
NN0558,HRS CP/HRS RI/HRS DiS/HRS BA/MFTC CP-MCt/MFTC DS-MCt/MFTC DS-MCtS/CRS DiS MC/DTC DS MSf/DTC DS MG/SRS DS MSf/SRS DS MSfC/MRS DS MC/MRS DS Msy,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
NN0561,CTMSr+CR/CAMSr+CR,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0001,1_RRW/2_RRW/3_RRW/4_RRW/5_RRW/6_RRW,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0003,1978 Kharif/1978 Rabi/1979 Kharif/1979 Rabi/1980 Kharif/1980 Rabi/1981 Kharif/1981 Rabi/1982 Kharif/1982 Rabi/1983 Kharif/1983 Rabi/1984 Kharif/1984 Rabi/1985 Kharif/1985 Rabi/1986 Kharif/1986 Rabi/1987 Kharif/1987 Rabi/1988 Kharif/1988 Rabi/1989 Kharif/1989 Rabi/1990 Kharif/1990 Rabi/1991 Kharif/1991 Rabi/1992 Kharif/1992 Rabi/1993 Kharif/1993 Rabi/1994 Kharif/1994 Rabi/1995 Kharif/1995 Rabi/1996 Kharif/1996 Rabi/1997 Kharif/1997 Rabi/1998 Kharif/1998 Rabi/1999 Kharif/1999 Rabi/2000 Kharif/2000 Rabi/2001 Kharif/2001 Rabi/2002 Kharif/2002 Rabi/2003 Kharif/2003 Rabi/2004 Kharif/2004 Rabi/2005 Kharif/2005 Rabi/2006 Kharif/2006 Rabi/2007 Kharif/2007 Rabi/2008 Kharif/2008 Rabi/2009 Kharif/2009 Rabi/2010 Kharif/2010 Rabi/2011 Kharif/2011 Rabi/2012 Kharif/2012 Rabi/2013 Kharif/2013 Rabi/2014 Kharif/2014 Rabi,Rot.Seq,Time,A Time used does not match the Time tab.,FALSE,"",""
SA0003,T1/T2/T3/T4/T5/T6/T7/T8/T9,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0004,W-SB-Control/W-SB-NP/W-SB-NK/W-SB-NPK/W-SB-NPK+FYM,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0005,1-CONTROL/2-50%NPK/3-50%NPK/4-75%NPK/5-100%NPK/6-50%NPK+FYM/7-75%NPK+3 FYM/8-75%+50%+WCS/9-87.5%N+75%PK+WCS/10-50%NPK+50N-GM/11-75%NPK+25%N-GM,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0006,Control/NPKZn/NPKZnS/NPK + FYM/NPK + SPM/NPK + GR/NPK + GR + FYM/NPK + CR,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0007,R-CD25 0N-W/R-CD25 75N-W/R-CD25 100N-W/R-CP25 0N-W/R-CP25 75N-W/R-CP25 100N-W/R-GI7.5 0N-W/R-GI7.5 75N-W/R-GI7.5100N-W/R-RS1.5 0N-W/R-RS1.5 75N-W/R-RS1.5 100N-W/R-0R 0N-W/R-0R 75N-W/R-0R 100N-W,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0008,SW_1/SW_2/SW_3/SW_4/SW_5/SW_6/SW_7/SW_8/SW_9/SW_10/SW_11/SW_con,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0009,WR_1/WR_2/WR_3/WR_4/WR_5/WR_6/WR_7/WR_8/WR_9/WR_10/WR_11/WR_12,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0010,Control-T1/100F-T2/50F-T3/50FYM-T4/50F-FYM-T5/FM-T6,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0011,CT_RWM/DT_RWM/MT_RWM/ZT_RWM,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0012,RW_CT/RW_NT/I1/I2/I3/I4,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0013,CK/N/NPK/M/MN/MNPK,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0014,1RRF/2RRF/3RRF/4RRF/5RRF/6RRF,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0016,100%N/100%NP/100%NPK/100%NPK+FYM/150%NPK/50%NPK/Control,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0017,T1/T2/T3/T4/T5/T6,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0019,CT-SB-W/MB-SB-W/RT-SB-W/NT-SB-W,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0022,CONTROL/100NPK/150NPK/100NPK+Zn/100NPK+FYM/100NPK+Zn+B/100NPK+Zn+S,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0023,CONTROL/100NPK/150NPK/100NPK+Zn/100NPK+FYM/100NPK+Zn+B/100NPK+Zn+S,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0024,1_RW/2_RW/3_RW/4_RW/5_RW/6_RW/7_RW/8_RW/9_RW/10_RW,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0025,1_SBWH/2_SBWH/3_SBWH/4_SBWH,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0028,T1/T2/T3/T4/T5/T6/T7,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0032,1_RW/2_RW/3_RW/4_RWMB/5_RWMB/6_RW,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0033,1_CTR-CTW/2_CTR-ZTW/3_PBDSR-PBW/4_ZTDSR-CTW/5_ZTDSR-ZTW-r/6_ZTDSR-ZTW+r,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0035,Control-B/Control-I/Control-R(NT)/Fert-B/Fert-I/Fert-R(NT)/FYM-B/FYM-I/FYM-R(NT),Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0036,Control/FYM/FYM+0.5NPK/FYM+1NPK/1NPK,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0038,CT S1/CT S2/CT S3/RT1  S1/RT1  S2/RT1  S3/RT2 S1/RT2 S2/RT2 S3/CT/RT 1/RT 2,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0039,100N/100NP/100NPK/100NPK+FYM/100NPK+W/100NPK+ZN/100NPK(S)/150NPK/50NPK/Control,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0040,Control/RDF/IPNS/IPNS + C/OF /IPNS + B,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0041,1_RL/2_RL/3_RL/4_RL/5_RL/6_RL/7_RL,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0042,T1/T2/T3/T4/T5/T6/T7/T8,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0043,1_RL/2_RL/3_RL/4_RL/5_RL/6_RL,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0045,1SGSF_0R/2SGSF_0R/3SGSF_0R/4SGSF_0R/5SGSF_0R/1SGSF_RES/2SGSF_RES/3SGSF_RES/4SGSF_RES/5SGSF_RES/T0 Agg,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0046,1_ZTFB/2_PNB/3_CT,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0047,1_ZTFB_MCP_MCP/2_PNB_MCP/3_CT_MCP,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0048,1-RW-TGP/2-RW-TGP/3-RW-TGP/4-RW-TGP/5-RW-TGP/6-RW-TGP/1-RW-UGP/2-RW-UGP/3-RW-UGP/4-RW-UGP/5-RW-UGP/6-RW-UGP/1-LGP-varan/2-LGP-varan/3-LGP-varan/4-LGP-varan/5-LGP-varan/6-LGP-varan/1-RW-LGP/2-RW-LGP/3-RW-LGP/4-RW-LGP/5-RW-LGP/6-RW-LGP/1-MGP-pant/2-MGP-pant/3-MGP-pant/4-MGP-pant/5-MGP-pant/6-MGP-pant/1-MGP-faiz/2-MGP-faiz/3-MGP-faiz/4-MGP-faiz/5-MGP-faiz/6-MGP-faiz,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0050,CT-SB-W/MB-SB-W/RT-SB-W/NT-SB-W,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0052,1_RW/2_RW/3_RW/4_RW/5_RW/6_RW/7_RW/8_RW/9_RW/10_RW,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0053,B Control/B NPK/B N /B NP /B NPK + FYM /R Control/R N/R NP/R NPK/R NPK + FYM /A C/A N/A NP/A NPK/A NPK + FYM,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0054.1,1_RW_TGP/2_RW_TGP/3_RW_TGP/4_RW_TGP/5_RW_TGP/1_RW_UGP/2_RW_UGP/3_RW_UGP/4_RW_UGP/5_RW_UGP,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0054.2,1_RW_MGP/2_RW_MGP/3_RW_MGP/4_RW_MGP/5_RW_MGP/1_RW_LGP/2_RW_LGP/3_RW_LGP/4_RW_LGP/5_RW_LGP,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0055,1_50NPK/2_100NPK/3_150NPK/4_100NPK+HW/5_100NPK+Zn/6_100NP/7_100N/8_100NPK+FYM/9_100NPK (-S)/10_100NPK+Lime/11_Con,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0056,BCF/K-/P-/N-/CD-INM/PL-INM/Control,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0058,1_SB+WH_IR0/2_SB+WH_IR0/3_SB+WH_IR0/4_SB+WH_IR0/5_SB+WH_IR0/6_SB+WH_IR0/1_SB+WH_IR1/2_SB+WH_IR1/3_SB+WH_IR1/4_SB+WH_IR1/5_SB+WH_IR1/6_SB+WH_IR1,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0059.1,0/0,Rot.Seq,R.Treatment,Treatname name used in time sequence does not match treatment or intercrop tabs.,FALSE,"",""
SA0059.1,Control/150k/GM/WS+GM/WS+150/FYM/FYM+GM,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0059.2,R_0-W0/R_0-W26/R_0-W39/R_13-W13/R_13-W26/R_26-W0/R_26-W26,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0059.3,N0/N0FYM/N100/N100FYM/N150/N150FYM/N200/N200FYM/N50/N50FYM/P0/P0FYM/P22/P22FYM/P44/P44FYM,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0059.3,PM I/PM II..PM III..PM IV/R N0..R N50..R N100..R N150..R N200/R N0..R P22..R P44/R N100..R N100 P22..R N100 P44/R N150..R N150 P22..R N150 P44/R N200..R N200 P22..R N200 P44/R N50..R N50 P22..R N50 P44/R P22..R N50 P22..R N100 P22..R N150 P22..R N200 P22/R P44..R N50 P44..R N100 P44..R N150 P44..R N200 P44/W N0..W N50..W N100..W N150..W N200/W N0..W P22..W P44/W N100..W N100 P22..W N100 P44/W N150..W N150 P22..W N150 P44/W N200..W N200 P22..W N200 P44/W N50..W N50 P22..W N50 P44/W P22..W N50 P22..W N100 P22..W N150 P22..W N200 P22/W P44..W N50 P44..W N100 P44..W N150 P44..W N200 P44/PM I/PM II..PM III..PM IV/R N0..R N50..R N100..R N150..R N200/R N0..R P22..R P44/R N100..R N100 P22..R N100 P44/R N150..R N150 P22..R N150 P44/R N200..R N200 P22..R N200 P44/R N50..R N50 P22..R N50 P44/R P22..R N50 P22..R N100 P22..R N150 P22..R N200 P22/R P44..R N50 P44..R N100 P44..R N150 P44..R N200 P44/W N0..W N50..W N100..W N150..W N200/W N0..W P22..W P44/W N100..W N100 P22..W N100 P44/W N150..W N150 P22..W N150 P44/W N200..W N200 P22..W N200 P44/W N50..W N50 P22..W N50 P44/W P22..W N50 P22..W N100 P22..W N150 P22..W N200 P22/W P44..W N50 P44..W N100 P44..W N150 P44..W N200 P44,Rot.Seq,R.Treatment,Treatname name used in time sequence does not match treatment or intercrop tabs.,FALSE,"",""
SA0060,T1/T2-T2a/T2-T2b/T2-T2c/T2-T2d/T3-T3a/T3-T3b/T3-T3c/T3-T3d/T4-T4a/T4-T4b/T4-T4c/T4-T4d/T5,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0061,1_MZ_WH/2_MZ_WH/3_MZ_WH/4_MZ_WH/5_MZ_WH/6_MZ_WH/7_MZ_WH/8_MZ_WH/9_MZ_WH/10_MZ_WH,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0061,5_NPK+zn_MZ/5_NPK+zn_MZ,Rot.Seq,R.Treatment,Treatname name used in time sequence does not match treatment or intercrop tabs.,FALSE,"",""
SA0062,Control/50R 50W/50R 100W/75R 75W/100R 100W/50:50FYM 100W/75:25FYM 75W/50:50WS 100W/75:25WS 75W/50:50GLM 100W/75:25GLM 75W/NP,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0064,0-0-0/120-0-0/120-0-33/120-35-0/120-35-33/40-35-33/80-35-33,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0065,T1/T2/T3/T4/T5,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SA0066,1_MB/2_MB/3_MB/4_MB/5_MB/6_MB/7_MB/8_MB/9_MB,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SP0008,APA-CA/CAD-CA/CUA-CA/FRA-CA/FRA-CP/HOP-CA/MET-CA/MOL-CA/PEN-CA/PEN-CP/SDY-CA/SJNR-CA/SJNR-CP/SOL-CA/SOL-CP/TEX1-CA/TEX2-CA/TEX2-CP,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SP0013,CTB/PB-Burn/PB-Straw,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SP0016,"MW, CT, K/MW, CT, R/MW, ZT, K/MW, ZT, R/WM, CT, K/WM, CT, R/WM, ZT, K/WM, ZT, R/WW, CT, K/WW, CT, R/WW, ZT, K/WW, ZT, R/MM, CT, K/MM, CT, R/MM, ZT, K/MM, ZT, R",Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SP0021,Maize-Wheat-AzoBra/Maize-Wheat-WOAzoBra/Maize-Wheat-Zn0/Maize-Wheat-Zn2/Maize-Wheat-Zn4/Maize-Wheat-Zn6/Maize-Wheat-Zn8,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SP0029,InterPalSor+0N/InterPalSor+210N/InterGuiSor+0N/InterGuiSor+210N/MonoSorOSPal+0N/MonoSorOSPal+210N/MonoSorOSGui+0N/MonoSorOSGui+210N/PGrass Intercrop/PGrass Succession/GGrass Intercrop/GGrass Succession,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SP0033,Control/Limestone/Silicate,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SP0034,15LM+NT/15LM+PH/15LM+SH/Ctrl+NT/Ctrl+PH/Ctrl+SH,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SP0040,Soybean-Fallow/Soybean-Maize/Soybean-Millet/Soybean-Pigeon/Soybean-Sorghum/Soybean-Sunflower/Soybean-Urochloa,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SP0041,Fallow+Urea70/Fallow+Urea100/Fallow+Urea130/Fallow+CRU70/Fallow+CRU100/Fallow+CRU130/G+G+Urea70/G+G+Urea100/G+G+Urea130/G+G+CRU70/G+G+CRU100,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
SP0043,SFS/SVS,Rot.Seq,R.Level.Name,Duplicate value in unique field.,FALSE,"",""
